Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
SRR18982274,,,PDT001296745.2,SAMN26976400,GCA_023208655.2,Klebsiella variicola
SRR19419602,,,PDT001315702.3,SAMN28684406,GCA_023563965.3,Klebsiella aerogenes
SRR18032457,,,PDT001260759.1,SAMN25988714,GCA_022527345.1,Klebsiella pneumoniae
SRR10992062,,,PDT000715335.1,SAMN12774175,GCA_022191185.1,Klebsiella pneumoniae
,,,PDT002279678.1,SAMN37924034,GCA_040987305.1,Klebsiella pneumoniae
SRR23027801,,,PDT001610744.1,SAMN32622355,GCA_028564295.1,Klebsiella pneumoniae
,,,PDT002159300.1,SAMN37877929,GCA_039574085.1,Klebsiella pneumoniae
SRR17644162,,,PDT001366108.1,SAMN25041584,GCA_024438005.1,Klebsiella pneumoniae
SRR19561230,,,PDT001323732.1,SAMN28668919,GCA_023676725.1,Klebsiella pneumoniae
ERR2106418,,,PDT000442285.1,SAMEA104228855,GCA_022235505.1,Klebsiella pneumoniae
ERR9832532,,,PDT001345469.1,SAMEA110063276,GCA_023929625.1,Klebsiella pneumoniae
ERR11578864,,,PDT001903260.1,SAMEA113605120,GCA_032131475.1,Klebsiella pneumoniae
,,,PDT000906507.1,SAMN16951198,GCA_015775135.1,Klebsiella pneumoniae
,,,PDT000304389.1,SAMN08049054,GCA_003034425.1,Klebsiella pneumoniae
,,,PDT000155091.1,SAMEA2273706,GCA_900084075.1,Klebsiella pneumoniae
SRR8796532,,,PDT000750300.1,SAMN11268281,GCA_022174325.1,Klebsiella pneumoniae
,,,PDT002299575.1,SAMN42890212,GCA_041052545.1,Klebsiella pneumoniae
SRR26721042,,,PDT002066715.1,SAMN38094156,GCA_036248685.1,Klebsiella quasipneumoniae
ERR10922773,,,PDT001959154.1,SAMEA112661791,GCA_033109405.1,Klebsiella pneumoniae
,,,PDT000369700.1,SAMEA3538757,GCA_900516445.1,Klebsiella pneumoniae
ERR10877917,,,PDT001617355.1,SAMEA112638276,GCA_028671075.1,Klebsiella pneumoniae
,,,PDT000708814.1,SAMN11246291,GCA_011129215.1,Klebsiella pneumoniae
SRR10484690,,,PDT000630394.1,SAMN12731967,GCA_022212005.1,Klebsiella pneumoniae
,,,PDT002208377.1,SAMN41567219,GCA_040199335.1,Klebsiella pneumoniae
DRR503755,,,PDT001905325.1,SAMD00644564,GCA_032131075.1,Klebsiella pneumoniae
,,,PDT000471448.1,SAMD00129546,GCA_004311565.1,Klebsiella pneumoniae
ERR6294147,,,PDT001092277.1,SAMEA8948171,GCA_021919225.1,Klebsiella pneumoniae
,,,PDT002042113.1,SAMN38756727,GCA_034733835.1,Klebsiella pneumoniae
SRR18030892,,,PDT001259226.1,SAMN25988694,GCA_022535915.1,Klebsiella pneumoniae
SRR11622486,,,PDT001410994.1,SAMN14649887,GCA_025101165.1,Klebsiella pneumoniae
SRR26402029,,,PDT001958641.1,SAMN37850927,GCA_033120045.1,Klebsiella pneumoniae
,,,PDT000304534.1,SAMN08624703,GCA_003037655.1,Klebsiella pneumoniae
,,,PDT001865924.1,SAMN36972441,GCA_030911145.1,Klebsiella pneumoniae
SRR17179221,,,PDT001370453.1,SAMN23768635,GCA_024452465.1,Klebsiella pneumoniae
,,,PDT002237476.1,SAMN41937605,GCA_040430465.1,Klebsiella pneumoniae
,,,PDT000334871.1,SAMN09266875,GCA_003253875.1,Klebsiella pneumoniae
,,,PDT002178258.1,SAMN41467515,GCA_039842795.1,Klebsiella pneumoniae
SRR5386233,,,PDT000875312.1,SAMN06437371,GCA_022078085.1,Klebsiella pneumoniae
SRR13087650,,,PDT000893534.3,SAMN16823497,GCA_022040275.3,Klebsiella pneumoniae
,,,PDT001022913.1,SAMN18913859,GCA_018310495.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT001258927.1,SAMN15869015,GCA_022438245.1,Klebsiella pneumoniae
,,,PDT001820157.1,SAMN36346794,GCA_030480785.1,Klebsiella quasipneumoniae
,,,PDT002245032.1,SAMN40477187,GCA_040564195.1,Klebsiella pneumoniae
SRR18175589,,,PDT001256071.2,SAMN26101589,GCA_022503945.1,Klebsiella variicola
SRR26537938,,,PDT001960952.1,SAMN37999748,GCA_033106345.1,Klebsiella pneumoniae
,,,PDT001336691.1,SAMN25949267,GCA_023756995.1,Klebsiella pneumoniae
,,,PDT000009650.2,SAMN01057621,GCA_000281335.1,Klebsiella pneumoniae subsp. pneumoniae KPNIH12
,,,PDT001592223.1,SAMEA112228943,GCA_947660515.1,Klebsiella pneumoniae
SRR17179298,,,PDT001370517.1,SAMN23768631,GCA_024456995.1,Klebsiella pneumoniae
,,,PDT001782318.2,SAMN35004806,GCA_030283685.1,Klebsiella quasipneumoniae
SRR14707624,,,PDT001197010.1,SAMN19461039,GCA_021878195.1,Klebsiella pneumoniae
,,,PDT002334385.1,SAMN42954954,GCA_041419615.1,Klebsiella pneumoniae
,,,PDT000948043.1,SAMN17600244,GCA_016795975.1,Klebsiella pneumoniae
,,,PDT000131566.1,SAMEA2273796,GCA_900085415.1,Klebsiella pneumoniae
ERR3162547,,,PDT000535726.1,SAMEA5232505,GCA_022325965.1,Klebsiella pneumoniae
ERR11578075,,,PDT001904921.1,SAMEA113605025,GCA_032078025.1,Klebsiella pneumoniae
ERR6293662,,,PDT001091773.1,SAMEA8948915,GCA_021927265.1,Klebsiella pneumoniae
,,,PDT000932770.1,SAMN12109468,GCA_016614145.1,Klebsiella pneumoniae
,,,PDT002189189.1,SAMN41569919,GCA_040066815.1,Klebsiella pneumoniae
ERR6294293,,,PDT001092417.1,SAMEA8948779,GCA_021917255.1,Klebsiella pneumoniae
SRR24799418,,,PDT001911293.1,SAMN35547114,GCA_032286605.1,Klebsiella pneumoniae
,,,PDT000903656.1,SAMN10435721,GCA_015720685.1,Klebsiella pneumoniae
ERR1638921,,,PDT000427847.1,SAMEA3649890,GCA_022287115.1,Klebsiella pneumoniae
,,,PDT002331094.1,SAMN28591331,GCA_041345505.1,Klebsiella pneumoniae
,,,PDT000586411.1,SAMN12676085,GCA_008374425.1,Klebsiella pneumoniae
SRR27763649,,,PDT002067657.1,SAMN39259141,GCA_036470495.1,Klebsiella pneumoniae
SRR18031610,,,PDT001259924.1,SAMN25989679,GCA_022518165.1,Klebsiella pneumoniae
,,,PDT000788407.1,SAMN12109794,GCA_013408385.1,Klebsiella pneumoniae
,,,PDT002041670.1,SAMN38757080,GCA_034720055.1,Klebsiella pneumoniae
,,,PDT002382143.1,SAMN40910657,GCA_041903505.1,Klebsiella pneumoniae
DRR316618,,,PDT001370300.1,SAMD00397325,GCA_024458555.1,Klebsiella variicola
,,,PDT000835607.2,SAMN15698030,GCA_014526235.1,Klebsiella pneumoniae
,,,PDT002030030.1,SAMN27863801,GCA_034365245.1,Klebsiella pneumoniae
,,,PDT001863980.2,SAMEA113934967,GCA_956478625.1,Klebsiella pneumoniae
,,,PDT001991602.1,SAMN38154111,GCA_033799605.1,Klebsiella pneumoniae
,,,PDT001185215.2,SAMEA8065678,GCA_905331385.2,Klebsiella pneumoniae
,,,PDT002174444.1,SAMN41434537,GCA_039769275.1,Klebsiella quasipneumoniae subsp. quasipneumoniae
,,,PDT001518881.1,SAMN16387646,GCA_026703045.1,Klebsiella pneumoniae
SRR27129798,,,PDT002026142.1,SAMN38699482,GCA_034356235.1,Klebsiella pneumoniae
SRR15362813,,,PDT001105008.3,SAMN20604117,GCA_022039715.3,Klebsiella pneumoniae
,,,PDT001865700.1,SAMEA114111242,GCA_959611275.1,Klebsiella pneumoniae
,,,PDT002160659.1,SAMN40976211,GCA_039610375.1,Klebsiella pneumoniae
,,,PDT000595178.1,SAMEA1920547,GCA_900559575.1,Klebsiella pneumoniae
SRR19743854,,,PDT001558097.1,SAMN29188266,GCA_027865425.1,Klebsiella pneumoniae
ERR757667,,,PDT000441549.1,SAMEA3111497,GCA_022242005.1,Klebsiella pneumoniae
SRR18212658,,,PDT001257853.3,SAMN26417624,GCA_022472575.3,Klebsiella pneumoniae
SRR1561289,,,PDT000193287.2,SAMN02927799,GCA_022302215.1,Klebsiella pneumoniae
SRR14449755,,,PDT001019991.1,SAMN19016045,GCA_021962395.1,Klebsiella pneumoniae
ERR10431322,,,PDT001492735.1,SAMEA111503493,GCA_026354975.1,Klebsiella pneumoniae
,,,PDT000945126.2,SAMN15898428,GCA_016761955.1,Klebsiella pneumoniae
SRR13130408,,,PDT000898092.3,SAMN16895736,GCA_022036295.3,Klebsiella pneumoniae
,,,PDT000822661.1,SAMN15831997,GCA_014286335.1,Klebsiella pneumoniae
,,,PDT002044248.1,SAMN38884110,GCA_034863705.1,Klebsiella pneumoniae
SRR16079019,,,PDT001307906.1,SAMN21590340,GCA_023455865.1,Klebsiella pneumoniae
,,,PDT001308581.1,SAMN25294383,GCA_023355355.1,Klebsiella pneumoniae
,,,PDT000354543.1,SAMEA24002668,GCA_900492945.1,Klebsiella pneumoniae
,,,PDT000198762.1,SAMEA4370521,GCA_900172545.1,Klebsiella pneumoniae
,,,PDT000369100.1,SAMEA3499892,GCA_900509925.1,Klebsiella pneumoniae
,,,PDT001211098.1,SAMN23961638,GCA_021229935.1,Klebsiella pneumoniae
SRR29377037,,,PDT002201381.1,SAMN41805226,GCA_040162265.1,Klebsiella pneumoniae
SRR17431307,,,PDT001196631.2,SAMN16614896,GCA_021823585.1,Klebsiella pneumoniae
,,,PDT000172157.4,SAMN05956135,GCA_001903925.4,Klebsiella pneumoniae
,,,PDT001151430.1,SAMN15814750,GCA_020482805.1,Klebsiella pneumoniae
,,,PDT000595152.1,SAMEA1712971,GCA_900559315.1,Klebsiella pneumoniae
SRR27129749,,,PDT002026093.1,SAMN38699461,GCA_034355905.1,Klebsiella pneumoniae
SRR5385751,,,PDT000874811.1,SAMN06437954,GCA_022086205.1,Klebsiella pneumoniae
,,,PDT001518668.1,SAMN31269456,GCA_026651915.1,Klebsiella pneumoniae
,,,PDT001766405.1,SAMN33387011,GCA_030135025.1,Klebsiella aerogenes
SRR14861790,,,PDT001078615.1,SAMN19729959,GCA_021936995.1,Klebsiella pneumoniae
SRR25430507,,,PDT001829714.2,SAMN36716575,GCA_031013925.2,Klebsiella variicola
,,,PDT002277540.1,SAMN42746808,GCA_040948885.1,Klebsiella pneumoniae
,,,PDT002045110.1,SAMN36700966,GCA_035017425.1,Klebsiella pneumoniae
,,,PDT002160693.1,SAMN40976174,GCA_039611075.1,Klebsiella pneumoniae
,,,PDT001223054.1,SAMN23497943,GCA_021457985.1,Klebsiella pneumoniae
SRR25931911,,,PDT001876194.2,SAMN37305335,GCA_031212485.2,Klebsiella pneumoniae
,,,PDT001849239.1,SAMEA3356991,GCA_026256465.1,Klebsiella pneumoniae
SRR12072649,,,PDT000786749.1,SAMN15315348,GCA_022170965.1,Klebsiella pneumoniae
,,,PDT002244933.1,SAMN40477348,GCA_040561075.1,Klebsiella pneumoniae
,,,PDT001485903.1,SAMN31113020,GCA_026163325.1,Klebsiella pneumoniae
ERR9941314,,,PDT001396425.1,SAMEA110350100,GCA_024887135.1,Klebsiella pneumoniae
SRR18495727,,,PDT001837635.1,SAMN26993980,GCA_031011405.1,Klebsiella pneumoniae
,,,PDT001783492.1,SAMN35679689,GCA_030291155.1,Klebsiella pneumoniae RYC492
,,,PDT002230724.1,SAMN18613577,GCA_040293045.1,Klebsiella pneumoniae
,,,PDT002031544.1,SAMN27864093,GCA_034391675.1,Klebsiella pneumoniae
,,,PDT000304559.1,SAMN08624624,GCA_003038155.1,Klebsiella pneumoniae
SRR16242784,,,PDT001167510.1,SAMN22136678,GCA_021899495.1,Klebsiella pneumoniae
,,,PDT002262729.1,SAMN40501349,GCA_040794545.1,Klebsiella pneumoniae
SRR18212781,,,PDT001257884.3,SAMN26417905,GCA_022473595.3,Klebsiella pneumoniae
ERR6140636,,,PDT001095219.1,SAMEA8946561,GCA_022098735.1,Klebsiella pneumoniae
SRR14861761,,,PDT001078586.1,SAMN19729985,GCA_021937435.1,Klebsiella pneumoniae
,,,PDT002042086.1,SAMN38756754,GCA_034733295.1,Klebsiella pneumoniae
,,,PDT001010138.1,SAMN11579533,GCA_018108595.1,Klebsiella pneumoniae
SRR5386066,,,PDT000875106.1,SAMN06438626,GCA_022081195.1,Klebsiella pneumoniae
SRR17830940,,,PDT001288612.1,SAMN25345067,GCA_023036335.1,Klebsiella pneumoniae
SRR19372371,,,PDT001347413.1,SAMN28626243,GCA_023981055.1,Klebsiella pneumoniae
ERR10431851,,,PDT001493166.1,SAMEA111505686,GCA_026301115.1,Klebsiella pneumoniae
SRR16847989,,,PDT001196756.1,SAMN22968154,GCA_021879075.1,Klebsiella pneumoniae
,,,PDT001185102.2,SAMEA8065829,GCA_905329575.2,Klebsiella pneumoniae
,,,PDT001864031.1,SAMEA113935160,GCA_956481155.1,Klebsiella pneumoniae
,,,PDT002042020.1,SAMN38756820,GCA_034731395.1,Klebsiella pneumoniae
SRR8268485,,,PDT000656676.1,SAMN10503467,GCA_022205955.1,Klebsiella pneumoniae
,,,PDT000336677.1,SAMN08932839,GCA_003262915.1,Klebsiella pneumoniae
,,,PDT001690468.1,SAMN16657681,GCA_029721535.1,Klebsiella pneumoniae
,,,PDT000292985.2,SAMN08579636,GCA_002970875.2,Klebsiella pneumoniae subsp. pneumoniae
SRR12233547,,,PDT000871294.1,SAMN15541440,GCA_022125185.1,Klebsiella pneumoniae
SRR19462073,,,PDT001318167.3,SAMN28788534,GCA_023615865.3,Klebsiella pneumoniae
,,,PDT002292239.1,SAMN37544527,GCA_041041885.1,Klebsiella pneumoniae
,,,PDT000361087.1,SAMEA4807873,GCA_900498755.1,Klebsiella variicola
,,,PDT001124949.1,SAMN20185467,GCA_019877785.1,Klebsiella pneumoniae
SRR10991771,,,PDT000715044.1,SAMN12774453,GCA_022196045.1,Klebsiella pneumoniae
,,,PDT002041674.1,SAMN38757071,GCA_034720195.1,Klebsiella pneumoniae
,,,PDT000180982.2,SAMN05194650,GCA_001968745.2,Klebsiella pneumoniae
,,,PDT001016896.1,SAMN18344285,GCA_018156585.1,Klebsiella pneumoniae subsp. pneumoniae
SRR13077399,,,PDT000925109.1,SAMN16824646,GCA_022026975.1,Klebsiella pneumoniae
,,,PDT002239664.1,SAMN36612193,GCA_040493735.1,Klebsiella pneumoniae
,,,PDT000354553.1,SAMEA24010918,GCA_900493105.1,Klebsiella pneumoniae
SRR19442330,,,PDT001317304.1,SAMN28744645,GCA_023595925.1,Klebsiella pneumoniae
,,,PDT000131071.1,SAMN04956567,GCA_001645745.1,Klebsiella pneumoniae subsp. pneumoniae
ERR3684786,,,PDT000653041.1,SAMEA4964544,GCA_022206745.1,Klebsiella pneumoniae
SRR18217273,,,PDT001289722.1,SAMN26422241,GCA_023080885.1,Klebsiella pneumoniae
SRR18208961,,,PDT001289287.1,SAMN26368919,GCA_023032165.1,Klebsiella quasipneumoniae subsp. similipneumoniae
,,,PDT001863974.2,SAMEA113934961,GCA_956477315.1,Klebsiella pneumoniae
SRR9217900,,,PDT000785578.1,SAMN11979447,GCA_022172305.1,Klebsiella quasipneumoniae subsp. similipneumoniae
,,,PDT001716568.1,SAMN28546406,GCA_029916585.1,Klebsiella quasipneumoniae
SRR18175585,,,PDT001256067.1,SAMN26101494,GCA_022432705.1,Klebsiella pneumoniae
SRR17308470,,,PDT001227303.1,SAMN24297360,GCA_021807185.1,Klebsiella pneumoniae
,,,PDT002159283.1,SAMN37877947,GCA_039573745.1,Klebsiella pneumoniae
,,,PDT000954767.1,SAMEA7662213,GCA_905127435.1,Klebsiella pneumoniae
,,,PDT002230833.1,SAMN18613567,GCA_040306085.1,Klebsiella pneumoniae
,,,PDT000318226.1,SAMD00114690,GCA_003116265.1,Klebsiella pneumoniae
,,,PDT000879158.1,SAMEA3357052,GCA_904865805.1,Klebsiella pneumoniae
,,,PDT001766331.1,SAMN33387085,GCA_030133535.1,Klebsiella aerogenes
,,,PDT000326769.1,SAMN09266822,GCA_003196265.1,Klebsiella variicola
,,,PDT000288800.2,SAMN08513465,GCA_002936645.2,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT002163903.1,SAMN41229896,GCA_039615315.1,Klebsiella pneumoniae
ERR1761481,,,PDT000441615.1,SAMEA29220418,GCA_022241365.1,Klebsiella pneumoniae subsp. pneumoniae
SRR15098011,,,PDT001087340.1,SAMN20033652,GCA_021933315.1,Klebsiella pneumoniae
,,,PDT000945142.2,SAMN15898410,GCA_016762275.1,Klebsiella pneumoniae
,,,PDT000198843.1,SAMEA4362650,GCA_900173745.1,Klebsiella pneumoniae
,,,PDT002331172.1,SAMN35791137,GCA_041353175.1,Klebsiella pneumoniae
SRR17303858,,,PDT001244512.1,SAMN24021121,GCA_022145265.1,Klebsiella pneumoniae
ERR10461838,,,PDT001610674.1,SAMEA111547254,GCA_028562455.1,Klebsiella pneumoniae
SRR24673246,,,PDT001744132.2,SAMN35159642,GCA_031046215.2,Klebsiella pneumoniae
,,,PDT001341972.1,SAMN28546387,GCA_023887905.1,Klebsiella pneumoniae
SRR26887395,,,PDT001992441.1,SAMN38329821,GCA_033865255.1,Klebsiella pneumoniae
ERR6293751,,,PDT001091831.1,SAMEA8948321,GCA_021926465.1,Klebsiella pneumoniae
SRR21981683,,,PDT001456617.1,SAMN31384011,GCA_025775635.1,Klebsiella pneumoniae
,,,PDT001784989.1,SAMN29992944,GCA_030292405.1,Klebsiella quasipneumoniae
SRR18031142,,,PDT001259470.1,SAMN25988899,GCA_022518845.1,Klebsiella pneumoniae
,,,PDT001282956.1,SAMN23224702,GCA_022861845.1,Klebsiella pneumoniae
SRR13130563,,,PDT000898457.3,SAMN16895810,GCA_022035075.3,Klebsiella pneumoniae
SRR11402703,,,PDT000712800.3,SAMN14392001,GCA_031041435.2,Klebsiella pneumoniae
SRR5386305,,,PDT000875383.1,SAMN06437300,GCA_022076925.1,Klebsiella pneumoniae
ERR10321506,,,PDT001467768.1,SAMEA111435698,GCA_025881345.1,Klebsiella pneumoniae
,,,PDT000022773.1,SAMN02138579,GCA_000567725.1,Klebsiella pneumoniae MGH 39
,,,PDT001012072.1,SAMN14008688,GCA_018137415.1,Klebsiella pneumoniae
,,,PDT000198733.1,SAMEA3303992,GCA_900172025.1,Klebsiella pneumoniae
,,,PDT001782320.2,SAMN35004804,GCA_030283725.1,Klebsiella quasipneumoniae
SRR22509205,,,PDT001509664.3,SAMN32008736,GCA_026611675.3,Klebsiella pneumoniae
SRR18982334,,,PDT001296804.1,SAMN26976326,GCA_023207255.1,Klebsiella pneumoniae
SRR30558294,,,PDT002364862.1,SAMN43502171,GCA_041785995.1,Klebsiella pneumoniae
SRR22352288,,,PDT001538027.1,SAMN31807479,GCA_027130735.1,Klebsiella pneumoniae
,,,PDT000318234.1,SAMD00114698,GCA_003116425.1,Klebsiella pneumoniae
,,,PDT002335048.1,SAMN43035636,GCA_041422635.1,Klebsiella pneumoniae
SRR22684187,,,PDT002009042.1,SAMN32155828,GCA_034028295.1,Klebsiella pneumoniae
,,,PDT001141312.1,SAMEA7746220,GCA_916164155.1,Klebsiella pneumoniae
,,,PDT000217041.1,SAMN06218084,GCA_002181265.1,Klebsiella pneumoniae
SRR26896789,,,PDT001917407.2,SAMN37671775,GCA_033863875.1,Klebsiella pneumoniae
SRR14936355,,,PDT001286446.1,SAMN19855439,GCA_022998425.1,Klebsiella quasipneumoniae
SRR21884232,,,PDT001468593.1,SAMN31262965,GCA_025884695.1,Klebsiella pneumoniae
,,,PDT001006943.1,SAMN16226491,GCA_017942255.1,Klebsiella pneumoniae
DRR390939,,,PDT001703353.1,SAMD00502435,GCA_031064985.1,Klebsiella aerogenes
,,,PDT002040272.1,SAMN37746760,GCA_034652015.1,Klebsiella pneumoniae
ERR10461818,,,PDT001610654.1,SAMEA111547234,GCA_028562255.1,Klebsiella pneumoniae
SRR10992095,,,PDT000715368.1,SAMN12774208,GCA_022190645.1,Klebsiella pneumoniae
,,,PDT000728957.1,SAMEA5559954,GCA_901001195.1,Klebsiella pneumoniae
,,,PDT000685964.1,SAMN12250603,GCA_010598305.1,Klebsiella pneumoniae
,,,PDT001462468.1,SAMN20354751,GCA_025754815.1,Klebsiella pneumoniae
SRR10694614,,,PDT000870604.1,SAMN13523924,GCA_022138495.1,Klebsiella pneumoniae
DRR122570,,,PDT000987053.1,SAMD00108890,GCA_021996495.1,Klebsiella pneumoniae
SRR27147013,,,PDT002020828.1,SAMN38040149,GCA_034263135.1,Klebsiella pneumoniae
,,,PDT001360420.1,SAMN27865502,GCA_024260625.1,Klebsiella pneumoniae
,,,PDT001258949.1,SAMN15868982,GCA_022438785.1,Klebsiella pneumoniae
SRR27458470,,,PDT002049296.1,SAMN39296771,GCA_035422825.1,Klebsiella pneumoniae
ERR4008029,,,PDT000749122.1,SAMEA6654229,GCA_022176085.1,Klebsiella pneumoniae
SRR14449422,,,PDT001019658.1,SAMN19015999,GCA_021969195.1,Klebsiella pneumoniae
,,,PDT001481638.1,SAMD00397262,GCA_026006475.1,Klebsiella pneumoniae
,,,PDT002039650.1,SAMN38913779,GCA_034556055.1,Klebsiella pneumoniae
SRR26537983,,,PDT001960997.1,SAMN37999707,GCA_033105445.1,Klebsiella pneumoniae
SRR22557997,,,PDT001515166.3,SAMN32083161,GCA_026720785.3,Klebsiella pneumoniae
,,,PDT002343443.1,SAMEA115926244,GCA_964215085.1,Klebsiella pneumoniae
,,,PDT001359295.1,SAMN28016540,GCA_024237615.1,Klebsiella pneumoniae
,,,PDT002260494.1,SAMN42431279,GCA_040758055.1,Klebsiella pneumoniae
,,,PDT001282917.1,SAMN23224742,GCA_022861065.1,Klebsiella pneumoniae
SRR18729513,,,PDT001366389.1,SAMN27533733,GCA_024431265.1,Klebsiella pneumoniae
SRR29517046,,,PDT002225247.1,SAMN42011089,GCA_040287765.1,Klebsiella pneumoniae
,,,PDT000155076.1,SAMEA2273740,GCA_900084565.1,Klebsiella pneumoniae
,,,PDT001594187.1,SAMEA112228908,GCA_947660115.1,Klebsiella pneumoniae
SRR13429547,,,PDT000932230.3,SAMN17309440,GCA_022024815.2,Klebsiella pneumoniae
,,,PDT001864213.1,SAMEA114110937,GCA_959610965.1,Klebsiella pneumoniae
DRR386828,,,PDT001703909.1,SAMD00498324,GCA_031053955.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT000155085.1,SAMEA2273664,GCA_900084265.1,Klebsiella pneumoniae
,,,PDT001868411.1,SAMN31181467,GCA_030972425.1,Klebsiella quasipneumoniae subsp. quasipneumoniae
SRR17179162,,,PDT001370401.1,SAMN23768901,GCA_024479345.1,Klebsiella pneumoniae
DRR388131,,,PDT001704579.1,SAMD00499627,GCA_034679725.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT000326774.1,SAMN09266815,GCA_003196375.1,Klebsiella variicola
,,,PDT001865623.1,SAMEA113935077,GCA_956481755.1,Klebsiella pneumoniae
,,,PDT001807289.1,SAMN35825629,GCA_030381845.1,Klebsiella pneumoniae
SRR17303851,,,PDT001244505.1,SAMN24021127,GCA_022148885.1,Klebsiella pneumoniae
,,,PDT001283115.1,SAMN23224544,GCA_022865025.1,Klebsiella pneumoniae
ERR5432317,,,PDT001219115.1,SAMEA8217988,GCA_021819705.1,Klebsiella pneumoniae
,,,PDT000068072.1,SAMN03280366,GCA_001033205.1,Klebsiella pneumoniae
ERR4008027,,,PDT000749120.1,SAMEA6654227,GCA_022176505.1,Klebsiella pneumoniae
SRR18495725,,,PDT001837633.1,SAMN26993982,GCA_031011425.1,Klebsiella pneumoniae
,,,PDT001099827.1,SAMN07310306,GCA_019426435.1,Klebsiella pneumoniae
SRR15858622,,,PDT001130527.1,SAMN21397448,GCA_021906935.1,Klebsiella pneumoniae
DRR386095,,,PDT001703553.1,SAMD00497591,GCA_031064365.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT002279748.1,SAMN37923964,GCA_040988745.1,Klebsiella pneumoniae
DRR387396,,,PDT001704194.1,SAMD00498892,GCA_031052795.1,Klebsiella pneumoniae subsp. pneumoniae
SRR5931384,,,PDT001097516.1,SAMN07503076,GCA_022011055.1,Klebsiella pneumoniae
ERR11578306,,,PDT001905145.1,SAMEA113605549,GCA_032066505.1,Klebsiella pneumoniae
,,,PDT000131504.1,SAMEA2273790,GCA_900085355.1,Klebsiella pneumoniae
,,,PDT002351951.1,SAMN43302523,GCA_041699175.1,Klebsiella pneumoniae
,,,PDT001388452.1,SAMN27744736,GCA_024650155.1,Klebsiella pneumoniae subsp. pneumoniae
SRR14449751,,,PDT001019987.1,SAMN19016049,GCA_021962455.1,Klebsiella pneumoniae
SRR30547558,,,PDT002364377.1,SAMN43499842,GCA_041766235.1,Klebsiella pneumoniae
,,,PDT000477885.1,SAMN11053203,GCA_004344895.1,Klebsiella pneumoniae
,,,PDT002279417.1,SAMEA115874771,GCA_964207665.1,Klebsiella pneumoniae
ERR8604269,,,PDT001375185.1,SAMEA12940496,GCA_024586165.1,Klebsiella pneumoniae
SRR19750726,,,PDT001558315.1,SAMN29204920,GCA_027611165.1,Klebsiella pneumoniae
,,,PDT001991714.1,SAMN38153999,GCA_033801845.1,Klebsiella pneumoniae
SRR5931383,,,PDT000871339.1,SAMN07503075,GCA_022123205.1,Klebsiella pneumoniae
SRR17308930,,,PDT001227754.1,SAMN24297455,GCA_021782535.1,Klebsiella pneumoniae
,,,PDT002343439.1,SAMEA115926247,GCA_964215125.1,Klebsiella pneumoniae
,,,PDT000304396.1,SAMN08049045,GCA_003034565.1,Klebsiella pneumoniae
,,,PDT000595160.1,SAMEA1713033,GCA_900559395.1,Klebsiella variicola
,,,PDT000369274.1,SAMEA3512061,GCA_900512365.1,Klebsiella pneumoniae
ERR2303421,,,PDT000438397.1,SAMEA104590261,GCA_022255455.1,Klebsiella pneumoniae
ERR8604371,,,PDT001373324.1,SAMEA12940598,GCA_024492695.1,Klebsiella pneumoniae
ERR6096178,,,PDT001196535.1,SAMEA8919784,GCA_021880155.1,Klebsiella pneumoniae
,,,PDT002159251.1,SAMN37877979,GCA_039573095.1,Klebsiella pneumoniae
SRR24337780,,,PDT002116653.1,SAMN34421005,GCA_037396995.1,Klebsiella pneumoniae
,,,PDT001618135.1,SAMN32779457,GCA_028655295.1,Klebsiella pneumoniae
,,,PDT001360491.1,SAMEA12055314,GCA_926498285.1,Klebsiella pneumoniae
,,,PDT001234841.1,SAMN13326096,GCA_021698875.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT001227015.1,SAMN23526218,GCA_021516375.1,Klebsiella pneumoniae
DRR320110,,,PDT001198312.1,SAMD00399324,GCA_021873235.1,Klebsiella pneumoniae
ERR2303446,,,PDT000438422.1,SAMEA104590286,GCA_022254915.1,Klebsiella pneumoniae
,,,PDT000131599.1,SAMEA2273856,GCA_900085785.1,Klebsiella pneumoniae
,,,PDT001405179.1,SAMN30192259,GCA_024757005.1,Klebsiella pneumoniae
,,,PDT000615301.1,SAMN13031527,GCA_009207835.1,Klebsiella pneumoniae
SRR10452807,,,PDT000628742.1,SAMN12731948,GCA_022212445.1,Klebsiella pneumoniae
,,,PDT001101084.1,SAMN20297335,GCA_019445195.1,Klebsiella pneumoniae
SRR18729660,,,PDT001366465.1,SAMN27533621,GCA_024429395.1,Klebsiella pneumoniae
,,,PDT000957087.1,SAMN13496452,GCA_016879815.1,Klebsiella variicola
DRR387679,,,PDT001705639.1,SAMD00499175,GCA_030798415.1,Klebsiella pneumoniae subsp. pneumoniae
SRR18440472,,,PDT001411366.1,SAMN26764910,GCA_025106545.1,Klebsiella pneumoniae
,,,PDT000714397.1,SAMN14402350,GCA_011742335.1,Klebsiella pneumoniae
,,,PDT001012088.1,SAMN14008673,GCA_018137735.1,Klebsiella pneumoniae
