Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
SRR9842198,,,PDT001668182.1,SAMN12369859,GCA_029400415.1,Pseudomonas aeruginosa
SRR19575373,,,PDT001684474.1,SAMN28905163,GCA_029631165.1,Pseudomonas aeruginosa
,,,PDT000164938.1,SAMN04029214,GCA_001756405.1,Pseudomonas aeruginosa
,,,PDT001009331.1,SAMN18335872,GCA_018027405.1,Pseudomonas aeruginosa
SRR19575332,,,PDT001684433.1,SAMN28904947,GCA_029632005.1,Pseudomonas aeruginosa
SRR18768139,,,PDT001343847.1,SAMN27566051,GCA_023959555.1,Pseudomonas aeruginosa
,,,PDT001238271.1,SAMN25271432,GCA_021891925.1,Pseudomonas aeruginosa
,,,PDT002249300.1,SAMN42284597,GCA_040658995.1,Pseudomonas aeruginosa
,,,PDT001730342.1,SAMN34441186,GCA_029987835.1,Pseudomonas aeruginosa
,,,PDT000220027.1,SAMN07175299,GCA_002201395.1,Pseudomonas aeruginosa
SRR18767946,,,PDT001343654.1,SAMN27565609,GCA_024739105.1,Pseudomonas aeruginosa
,,,PDT000243230.1,SAMN07504785,GCA_002330955.1,Pseudomonas aeruginosa
SRR19575517,,,PDT001684618.1,SAMN28904953,GCA_029629545.1,Pseudomonas aeruginosa
SRR12162037,,,PDT001348411.1,SAMN15462094,GCA_024009915.1,Pseudomonas aeruginosa
,,,PDT000762560.1,SAMN13612472,GCA_013305845.1,Pseudomonas aeruginosa
,,,PDT000106571.1,SAMN04436493,GCA_001554855.1,Pseudomonas aeruginosa
SRR29858992,,,PDT002256381.1,SAMN42557355,GCA_040748675.1,Pseudomonas aeruginosa
,,,PDT001414096.1,SAMN30618080,GCA_025132475.1,Pseudomonas aeruginosa
,,,PDT001163773.1,SAMN22048365,GCA_020640235.1,Pseudomonas aeruginosa
,,,PDT001852593.1,SAMN33777689,GCA_030742435.1,Pseudomonas aeruginosa
SRR26898283,,,PDT001994038.1,SAMN38342905,GCA_033871595.1,Pseudomonas aeruginosa
,,,PDT001782309.2,SAMN35004816,GCA_030283505.1,Pseudomonas aeruginosa
SRR18768349,,,PDT001344057.1,SAMN27566093,GCA_023950875.1,Pseudomonas aeruginosa
,,,PDT002014312.1,SAMN38380546,GCA_034046755.1,Pseudomonas aeruginosa
,,,PDT000045286.1,SAMN03105756,GCA_000793245.1,Pseudomonas aeruginosa
,,,PDT001792810.1,SAMN34393051,GCA_030367995.1,Pseudomonas aeruginosa
,,,PDT002249216.1,SAMN42284680,GCA_040657315.1,Pseudomonas aeruginosa
ERR4777785,,,PDT001388288.1,SAMEA7290754,GCA_025004865.1,Pseudomonas aeruginosa
SRR26898347,,,PDT001994349.1,SAMN38343093,GCA_033886705.1,Pseudomonas aeruginosa
SRR18768620,,,PDT001344328.1,SAMN27565798,GCA_023944635.1,Pseudomonas aeruginosa
ERR8050536,,,PDT001371329.1,SAMEA12339004,GCA_024542575.1,Pseudomonas aeruginosa
ERR4777857,,,PDT001388360.1,SAMEA7296347,GCA_025003425.1,Pseudomonas aeruginosa
SRR23290633,,,PDT001598361.3,SAMN32979104,GCA_028366495.3,Pseudomonas aeruginosa
,,,PDT000923296.1,SAMN16982752,GCA_016338945.1,Pseudomonas aeruginosa
,,,PDT000391938.1,SAMN09478103,GCA_003630195.1,Pseudomonas aeruginosa
,,,PDT000243130.1,SAMN07504863,GCA_002325985.1,Pseudomonas aeruginosa
ERR363798,,,PDT000753989.1,SAMEA2156687,GCA_021692955.1,Pseudomonas aeruginosa
,,,PDT002189269.1,SAMN41510618,GCA_040066595.1,Pseudomonas aeruginosa
SRR15098444,,,PDT001087773.1,SAMN20032872,GCA_021651535.1,Pseudomonas aeruginosa
SRR12162020,,,PDT001348402.1,SAMN15462109,GCA_024001425.1,Pseudomonas aeruginosa
SRR13145324,,,PDT000898305.3,SAMN16916273,GCA_021666655.3,Pseudomonas aeruginosa
,,,PDT002249302.1,SAMN42284594,GCA_040659035.1,Pseudomonas aeruginosa
,,,PDT000482914.1,SAMN10478367,GCA_004370505.1,Pseudomonas aeruginosa
ERR363773,,,PDT000753964.1,SAMEA2157765,GCA_021693595.1,Pseudomonas aeruginosa
DRR514409,,,PDT002042897.1,SAMD00658576,GCA_034812245.1,Pseudomonas aeruginosa
SRR16304280,,,PDT001149736.3,SAMN22234396,GCA_021644025.3,Pseudomonas aeruginosa
,,,PDT002159584.1,SAMN37878239,GCA_039568645.1,Pseudomonas aeruginosa
SRR15098193,,,PDT001087522.1,SAMN20032928,GCA_021659395.1,Pseudomonas aeruginosa
ERR369911,,,PDT000754157.1,SAMEA2156933,GCA_021686135.1,Pseudomonas aeruginosa
,,,PDT002027030.1,SAMEA114325103,GCA_963446105.1,Pseudomonas aeruginosa
SRR26898415,,,PDT001994417.1,SAMN38342772,GCA_033885365.1,Pseudomonas aeruginosa
SRR24837729,,,PDT001770905.1,SAMN35645245,GCA_032977105.1,Pseudomonas aeruginosa
,,,PDT002257185.1,SAMN35344582,GCA_040714205.1,Pseudomonas aeruginosa
SRR15064942,,,PDT001110143.1,SAMN20110673,GCA_021645525.1,Pseudomonas aeruginosa
,,,PDT000172877.1,SAMEA2357371,GCA_900145265.1,Pseudomonas aeruginosa
,,,PDT002249215.1,SAMN42284686,GCA_040657295.1,Pseudomonas aeruginosa
,,,PDT002266640.1,SAMN41051731,GCA_040884845.1,Pseudomonas aeruginosa
,,,PDT000366775.2,SAMN09831380,GCA_003411285.2,Pseudomonas aeruginosa
,,,PDT000483126.1,SAMN10478157,GCA_004375205.1,Pseudomonas aeruginosa
,,,PDT000906990.1,SAMN10436188,GCA_015767045.1,Pseudomonas aeruginosa
,,,PDT000392033.1,SAMN09477994,GCA_003632115.1,Pseudomonas aeruginosa
,,,PDT001127869.1,SAMN16578646,GCA_019913485.1,Pseudomonas aeruginosa
,,,PDT000767048.1,SAMN14271760,GCA_013343555.1,Pseudomonas aeruginosa
,,,PDT001315884.1,SAMN28552165,GCA_023556275.1,Pseudomonas aeruginosa
SRR17226320,,,PDT001346113.1,SAMN24018431,GCA_023945395.1,Pseudomonas aeruginosa
SRR14519213,,,PDT001667557.1,SAMN19112887,GCA_029409455.1,Pseudomonas aeruginosa
SRR15405744,,,PDT001348475.1,SAMN20695861,GCA_024007495.1,Pseudomonas aeruginosa
SRR18774213,,,PDT001383395.1,SAMN27568278,GCA_024615725.1,Pseudomonas aeruginosa
ERR11407556,,,PDT001954441.1,SAMEA113412907,GCA_033085835.1,Pseudomonas aeruginosa
SRR14936146,,,PDT001286341.1,SAMN19855306,GCA_023005565.1,Pseudomonas aeruginosa
,,,PDT001187620.1,SAMN18347815,GCA_021012755.1,Pseudomonas aeruginosa
,,,PDT002159700.1,SAMN37878126,GCA_039571065.1,Pseudomonas aeruginosa
SRR18768511,,,PDT001344219.1,SAMN27565734,GCA_023947475.1,Pseudomonas aeruginosa
,,,PDT001815502.1,SAMN35615211,GCA_030434895.1,Pseudomonas aeruginosa
,,,PDT000903994.1,SAMN10436061,GCA_015735165.1,Pseudomonas aeruginosa
,,,PDT002159646.1,SAMN37878179,GCA_039569985.1,Pseudomonas aeruginosa
,,,PDT001436913.1,SAMN28578947,GCA_025459465.1,Pseudomonas aeruginosa
SRR26897785,,,PDT001993785.1,SAMN38342950,GCA_033893345.1,Pseudomonas aeruginosa
,,,PDT000923226.1,SAMN16982823,GCA_016337545.1,Pseudomonas aeruginosa
,,,PDT001925406.1,SAMN36806065,GCA_032470145.1,Pseudomonas aeruginosa
ERR10009032,,,PDT001505114.1,SAMEA110424636,GCA_026533075.1,Pseudomonas aeruginosa
SRR24401845,,,PDT001717304.3,SAMN34535783,GCA_033323425.2,Pseudomonas aeruginosa
SRR18249590,,,PDT001683837.1,SAMN26350892,GCA_029640545.1,Pseudomonas aeruginosa
,,,PDT002030101.1,SAMEA114323513,GCA_963434875.1,Pseudomonas aeruginosa
SRR18768199,,,PDT001343907.1,SAMN27565817,GCA_023958175.1,Pseudomonas aeruginosa
,,,PDT001085978.1,SAMN19947780,GCA_019166615.1,Pseudomonas aeruginosa
,,,PDT000391940.1,SAMN09478104,GCA_003630185.1,Pseudomonas aeruginosa
SRR26898145,,,PDT001994183.1,SAMN38342453,GCA_033889985.1,Pseudomonas aeruginosa
,,,PDT000510520.1,SAMN11507125,GCA_005863885.1,Pseudomonas aeruginosa
,,,PDT001615393.1,SAMN18631044,GCA_028609065.1,Pseudomonas aeruginosa
,,,PDT002027519.1,SAMEA114325292,GCA_963440125.1,Pseudomonas aeruginosa
,,,PDT000904192.1,SAMN10435867,GCA_015739125.1,Pseudomonas aeruginosa
ERR10009277,,,PDT001505120.1,SAMEA110424642,GCA_026534835.1,Pseudomonas aeruginosa
SRR15098307,,,PDT001087636.1,SAMN20032797,GCA_021656815.1,Pseudomonas aeruginosa
,,,PDT002144297.1,SAMN40858181,GCA_038405355.1,Pseudomonas aeruginosa
,,,PDT000308197.1,SAMN08913642,GCA_003055425.1,Pseudomonas aeruginosa
,,,PDT001413303.1,SAMN30618263,GCA_025106655.1,Pseudomonas aeruginosa
SRR13130543,,,PDT000898115.3,SAMN16895780,GCA_021666715.3,Pseudomonas aeruginosa
,,,PDT001134463.1,SAMN20856517,GCA_020036395.1,Pseudomonas aeruginosa
,,,PDT000801614.1,SAMN15595477,GCA_013912465.1,Pseudomonas aeruginosa
