Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
,,,PDT000605880.1,SAMD00174961,GCA_008989245.1,Acinetobacter baumannii
SRR17311721,,,PDT001210580.3,SAMN24300533,GCA_021275485.3,Acinetobacter baumannii
,,,PDT000605821.1,SAMD00174902,GCA_008985245.1,Acinetobacter baumannii
,,,PDT000156186.1,SAMN04745397,GCA_001863615.1,Acinetobacter baumannii
,,,PDT001310039.1,SAMN24114686,GCA_023361015.1,Acinetobacter baumannii
,,,PDT000093828.1,SAMN04145636,GCA_001432665.1,Acinetobacter baumannii
,,,PDT001766010.1,SAMN31927166,GCA_030130695.1,Acinetobacter baumannii
SRR13748156,,,PDT000968720.3,SAMN18006732,GCA_016974375.3,Acinetobacter baumannii
,,,PDT000093850.1,SAMN04145639,GCA_001433075.1,Acinetobacter baumannii
SRR3133102,,,PDT000106852.2,SAMN04447717,GCA_016539705.2,Acinetobacter baumannii
,,,PDT002059834.1,SAMEA114010061,GCA_958322015.1,Acinetobacter baumannii
SRR28357603,,,PDT002113722.1,SAMN40473219,GCA_037197285.1,Acinetobacter baumannii
,,,PDT000863694.1,SAMN16351086,GCA_014882685.1,Acinetobacter baumannii
SRR23860344,,,PDT001662431.3,SAMN33757969,GCA_029233085.3,Acinetobacter baumannii
,,,PDT000352560.1,SAMN08383995,GCA_003325635.1,Acinetobacter baumannii
SRR18919316,,,PDT001325610.1,SAMN27773154,GCA_023824955.1,Acinetobacter baumannii
SRR23080383,,,PDT001577093.3,SAMN32733961,GCA_027992865.3,Acinetobacter baumannii
SRR17304886,,,PDT001383115.1,SAMN24294161,GCA_024618645.1,Acinetobacter baumannii
,,,PDT000209542.1,SAMN06892303,GCA_002144885.1,Acinetobacter pittii
,,,PDT000606201.1,SAMD00175277,GCA_009013715.1,Acinetobacter nosocomialis
,,,PDT001603259.1,SAMN29993021,GCA_028445265.1,Acinetobacter baumannii
,,,PDT000510483.1,SAMN11394736,GCA_005863455.1,Acinetobacter baumannii
SRR17311638,,,PDT001210498.3,SAMN24300461,GCA_021275325.3,Acinetobacter baumannii
SRR24324042,,,PDT001707438.3,SAMN34403793,GCA_031135685.2,Acinetobacter baumannii
,,,PDT001750397.1,SAMN35082061,GCA_030053475.1,Acinetobacter baumannii
SRR24161634,,,PDT001689337.3,SAMN34171714,GCA_029738355.3,Acinetobacter baumannii
,,,PDT002247747.1,SAMN38108194,GCA_040605055.1,Acinetobacter baumannii
,,,PDT000046776.3,SAMN03084737,GCA_000811485.3,Acinetobacter baumannii
,,,PDT002247489.1,SAMN38107992,GCA_040599895.1,Acinetobacter baumannii
,,,PDT000526408.1,SAMN08471716,GCA_006366405.1,Acinetobacter baumannii
SRR14436893,,,PDT001019443.3,SAMN19026424,GCA_018285555.3,Acinetobacter baumannii
SRR13428246,,,PDT000932149.3,SAMN17308410,GCA_016639275.3,Acinetobacter baumannii
,,,PDT000893010.1,SAMN14911876,GCA_015537485.1,Acinetobacter baumannii
SRR22455211,,,PDT001505660.1,SAMN31900503,GCA_026570135.1,Acinetobacter baumannii
,,,PDT000023410.1,SAMN02371029,GCA_000580395.1,Acinetobacter baumannii 1046674
,,,PDT000334142.1,SAMN09404819,GCA_003240495.1,Acinetobacter nosocomialis
SRR26562439,,,PDT001961262.2,SAMN38035067,GCA_033133675.2,Acinetobacter baumannii
,,,PDT001866883.1,SAMN12287023,GCA_030928875.1,Acinetobacter baumannii
,,,PDT002072015.1,SAMN39603388,GCA_036347975.1,Acinetobacter baumannii
,,,PDT000046741.3,SAMN03084779,GCA_000810765.3,Acinetobacter baumannii
SRR16887749,,,PDT001171802.2,SAMN22889908,GCA_020816855.1,Acinetobacter baumannii
SRR24052940,,,PDT001677924.3,SAMN34055606,GCA_029579415.3,Acinetobacter baumannii
,,,PDT001603276.1,SAMN29993005,GCA_028445585.1,Acinetobacter baumannii
,,,PDT002059706.1,SAMEA114010045,GCA_958319445.1,Acinetobacter baumannii
,,,PDT000837095.1,SAMN15915120,GCA_014531275.1,Acinetobacter baumannii
,,,PDT002239592.1,SAMN33942826,GCA_040494095.1,Acinetobacter baumannii
,,,PDT001292399.1,SAMN20599352,GCA_023002245.1,Acinetobacter baumannii
SRR16292920,,,PDT001148874.3,SAMN22216694,GCA_020464445.3,Acinetobacter baumannii
SRR24635261,,,PDT001739857.2,SAMN35130715,GCA_031151535.2,Acinetobacter baumannii
,,,PDT000606056.1,SAMD00175132,GCA_009003085.1,Acinetobacter pittii
,,,PDT001602963.1,SAMN29993272,GCA_028438835.1,Acinetobacter baumannii
,,,PDT001518627.1,SAMN10335367,GCA_026704315.1,Acinetobacter pittii
,,,PDT000173910.1,SAMN05362953,GCA_001908295.1,Acinetobacter baumannii
SRR15376974,,,PDT001106413.3,SAMN20674984,GCA_019509245.3,Acinetobacter baumannii
SRR24347859,,,PDT001709387.3,SAMN34424797,GCA_031145805.2,Acinetobacter baumannii
ERR6132455,,,PDT001200313.1,SAMEA9273370,GCA_021136625.1,Acinetobacter baumannii
,,,PDT000448236.1,SAMN07258647,GCA_004101725.1,Acinetobacter baumannii
,,,PDT001837143.1,SAMN36689533,GCA_030555555.1,Acinetobacter nosocomialis
,,,PDT001825558.2,SAMN33796087,GCA_030516395.1,Acinetobacter baumannii
SRR30284866,,,PDT002326056.1,SAMN43241372,GCA_041339155.1,Acinetobacter baumannii
,,,PDT000238074.1,SAMN07251726,GCA_002277185.1,Acinetobacter baumannii
SRR20340938,,,PDT001366640.3,SAMN29868724,GCA_024378315.3,Acinetobacter baumannii
SRR15377043,,,PDT001106482.3,SAMN20674996,GCA_019506445.3,Acinetobacter baumannii
SRR14154248,,,PDT001001330.3,SAMN18636553,GCA_017835715.3,Acinetobacter baumannii
SRR19171785,,,PDT001306070.3,SAMN28194884,GCA_023344735.3,Acinetobacter baumannii
SRR12889324,,,PDT000893189.1,SAMN16541585,GCA_016474195.1,Acinetobacter baumannii
,,,PDT000665241.1,SAMN13701831,GCA_009888065.1,Acinetobacter baumannii
,,,PDT001321028.1,SAMN28095923,GCA_023605525.1,Acinetobacter baumannii
SRR24285806,,,PDT001700337.4,SAMN34352522,GCA_031143585.3,Acinetobacter baumannii
SRR14852399,,,PDT001135410.1,SAMN19762619,GCA_020103315.1,Acinetobacter baumannii
,,,PDT000468083.1,SAMN08031292,GCA_004209555.1,Acinetobacter pittii
SRR23362537,,,PDT001609325.3,SAMN33190861,GCA_028544575.3,Acinetobacter baumannii
SRR13158639,,,PDT000899238.3,SAMN16940772,GCA_016471155.3,Acinetobacter baumannii
SRR27364868,,,PDT002040668.1,SAMN39143778,GCA_034697785.1,Acinetobacter baumannii
SRR29164291,,,PDT002175374.1,SAMN41526209,GCA_039814025.1,Acinetobacter baumannii
,,,PDT001965176.1,SAMN36429572,GCA_033181805.1,Acinetobacter baumannii
SRR18680416,,,PDT001280622.3,SAMN27407144,GCA_022881335.3,Acinetobacter baumannii
,,,PDT001292370.1,SAMN20599387,GCA_023001665.1,Acinetobacter baumannii
,,,PDT000209068.1,SAMN06837750,GCA_002137715.1,Acinetobacter baumannii
,,,PDT000606211.1,SAMD00175287,GCA_009013915.1,Acinetobacter baumannii
DRR035581,,,PDT000659814.1,SAMD00030195,GCA_016501035.1,Acinetobacter baumannii
,,,PDT002187418.1,SAMN41433557,GCA_040009795.1,Acinetobacter baumannii
SRR28906871,,,PDT002156339.1,SAMN41230966,GCA_039538425.1,Acinetobacter baumannii
SRR27482358,,,PDT002050906.1,SAMN39334894,GCA_035557055.1,Acinetobacter baumannii
,,,PDT001906234.1,SAMN37327906,GCA_031333055.2,Acinetobacter baumannii
SRR16359958,,,PDT001151729.3,SAMN22333915,GCA_020519365.3,Acinetobacter baumannii
,,,PDT000354347.1,SAMEA104305230,GCA_900495105.1,Acinetobacter nosocomialis
,,,PDT000092681.1,SAMN04145727,GCA_001415665.1,Acinetobacter baumannii
,,,PDT001671938.1,SAMN28776902,GCA_029440865.1,Acinetobacter baumannii
SRR22455885,,,PDT001506334.1,SAMN31900301,GCA_026556455.1,Acinetobacter baumannii
,,,PDT001249926.1,SAMN25558809,GCA_021868355.2,Acinetobacter baumannii
,,,PDT000980448.1,SAMN15083380,GCA_017169415.1,Acinetobacter baumannii
,,,PDT002247647.1,SAMN38108298,GCA_040603055.1,Acinetobacter baumannii
SRR21603608,,,PDT001419994.3,SAMN30889271,GCA_025311395.3,Acinetobacter baumannii
,,,PDT001877195.1,SAMN36186332,GCA_031197105.1,Acinetobacter baumannii
,,,PDT001292345.1,SAMN20599406,GCA_023001165.1,Acinetobacter baumannii
SRR17304876,,,PDT001383105.1,SAMN24294170,GCA_024617375.1,Acinetobacter baumannii
SRR29963977,,,PDT002264260.1,SAMN42790850,GCA_040868145.1,Acinetobacter baumannii
SRR22455374,,,PDT001505823.1,SAMN31900587,GCA_026566955.1,Acinetobacter baumannii
SRR24632475,,,PDT001739648.2,SAMN35132047,GCA_031151795.2,Acinetobacter baumannii
SRR25493188,,,PDT001837294.2,SAMN36807722,GCA_031103145.2,Acinetobacter baumannii
SRR23558462,,,PDT001636276.3,SAMN33382418,GCA_028744645.3,Acinetobacter baumannii
,,,PDT002154364.1,SAMN41081703,GCA_039024035.1,Acinetobacter baumannii
SRR27968433,,,PDT002078392.1,SAMN39944993,GCA_036624965.1,Acinetobacter baumannii
,,,PDT001837094.1,SAMN36700005,GCA_030553885.1,Acinetobacter baumannii
,,,PDT000534378.1,SAMN12087696,GCA_006491965.1,Acinetobacter baumannii
SRR3131215,,,PDT000106808.2,SAMN04446477,GCA_016540485.2,Acinetobacter baumannii
,,,PDT001792496.1,SAMN34037526,GCA_030364255.1,Acinetobacter baumannii
SRR26562429,,,PDT001961252.2,SAMN38035073,GCA_033131755.2,Acinetobacter baumannii
,,,PDT000568103.1,SAMN12205815,GCA_007999145.1,Acinetobacter baumannii
,,,PDT000389342.1,SAMEA4663561,GCA_900519195.1,Acinetobacter baumannii
,,,PDT000046738.3,SAMN03084773,GCA_000810665.3,Acinetobacter baumannii
,,,PDT000354357.1,SAMEA104305241,GCA_900495295.1,Acinetobacter baumannii
SRR12519189,,,PDT000821601.3,SAMN15907201,GCA_016482765.3,Acinetobacter baumannii
,,,PDT002045075.1,SAMN36721164,GCA_035022705.1,Acinetobacter baumannii
,,,PDT002345683.1,SAMN20080682,GCA_041532805.1,Acinetobacter pittii
,,,PDT001147091.1,SAMN21876319,GCA_020255325.1,Acinetobacter baumannii
SRR14852238,,,PDT001135249.1,SAMN19762765,GCA_020106215.1,Acinetobacter baumannii
,,,PDT000135514.1,SAMN05238713,GCA_001669255.1,Acinetobacter baumannii
,,,PDT000863655.1,SAMN16351124,GCA_014881865.1,Acinetobacter baumannii
SRR14634809,,,PDT001046031.3,SAMN19317613,GCA_018498055.3,Acinetobacter baumannii
SRR26825424,,,PDT001986283.1,SAMN38251283,GCA_033726055.1,Acinetobacter baumannii
SRR12008583,,,PDT001093892.1,SAMN15232050,GCA_019305885.1,Acinetobacter baumannii
,,,PDT000903518.1,SAMN15778738,GCA_015731955.1,Acinetobacter baumannii
,,,PDT001995325.1,SAMN30912348,GCA_033845665.1,Acinetobacter oleivorans
,,,PDT000309513.1,SAMN08123205,GCA_003070945.1,Acinetobacter baumannii
SRR28464198,,,PDT002123097.1,SAMN40621572,GCA_037665785.1,Acinetobacter baumannii
SRR26160659,,,PDT001898972.2,SAMN37528590,GCA_031905125.2,Acinetobacter baumannii
,,,PDT002261627.1,SAMN41055450,GCA_040786585.1,Acinetobacter baumannii
SRR24919165,,,PDT001779865.2,SAMN35735592,GCA_031129905.2,Acinetobacter baumannii
SRR12008638,,,PDT001093947.1,SAMN15231991,GCA_019321115.1,Acinetobacter baumannii
SRR14996249,,,PDT001079873.3,SAMN19952154,GCA_019081265.3,Acinetobacter baumannii
,,,PDT001549653.1,SAMN32359099,GCA_027459915.1,Acinetobacter baumannii
SRR18476740,,,PDT001275803.3,SAMN26938735,GCA_028060815.3,Acinetobacter baumannii
SRR22455405,,,PDT001505854.1,SAMN31900759,GCA_026566355.1,Acinetobacter baumannii
SRR26562445,,,PDT001961268.2,SAMN38035079,GCA_033129585.2,Acinetobacter baumannii
,,,PDT000209072.1,SAMN06837741,GCA_002137795.1,Acinetobacter baumannii
,,,PDT001603336.1,SAMN30078473,GCA_028447545.1,Acinetobacter baumannii
SRR29327166,,,PDT002192140.1,SAMN41752561,GCA_040111405.1,Acinetobacter baumannii
,,,PDT002302008.1,SAMN42506291,GCA_041079935.1,Acinetobacter baumannii
,,,PDT000010403.2,SAMN00761224,GCA_000314635.1,Acinetobacter baumannii WC-348
SRR11725334,,,PDT000733305.3,SAMN14792016,GCA_016488805.3,Acinetobacter baumannii
SRR28312132,,,PDT002110971.1,SAMN40419002,GCA_037123365.1,Acinetobacter baumannii
,,,PDT000023780.1,SAMN02415041,GCA_000588095.1,Acinetobacter sp. 1130196
SRR20715910,,,PDT001374665.3,SAMN30058045,GCA_024571395.3,Acinetobacter baumannii
,,,PDT000642486.1,SAMN09095603,GCA_009736065.1,Acinetobacter baumannii
,,,PDT000046701.3,SAMN03084833,GCA_000809965.3,Acinetobacter baumannii
,,,PDT002247492.1,SAMN38107989,GCA_040599955.1,Acinetobacter baumannii
,,,PDT000156227.1,SAMN04745438,GCA_001864475.1,Acinetobacter baumannii
DRR039815,,,PDT000173797.3,SAMD00034438,GCA_016514295.1,Acinetobacter baumannii
,,,PDT001321033.1,SAMN28095917,GCA_023605635.1,Acinetobacter pittii
,,,PDT001382789.1,SAMN25087732,GCA_024589335.1,Acinetobacter baumannii
SRR30417321,,,PDT002342504.1,SAMN43382924,GCA_041525205.1,Acinetobacter baumannii
SRR11725251,,,PDT000733226.3,SAMN14792025,GCA_016489745.3,Acinetobacter baumannii
,,,PDT001736283.1,SAMN34128714,GCA_030016875.1,Acinetobacter baumannii
,,,PDT001044084.1,SAMN17373137,GCA_018420315.1,Acinetobacter baumannii
SRR19594757,,,PDT001326146.3,SAMN28936815,GCA_023826595.3,Acinetobacter baumannii
,,,PDT002059869.1,SAMEA114009869,GCA_958322765.1,Acinetobacter baumannii
,,,PDT000177810.1,SAMN06106568,GCA_001950215.1,Acinetobacter baumannii
,,,PDT000510387.1,SAMN11603658,GCA_005785645.1,Acinetobacter baumannii
,,,PDT000679356.1,SAMN13943311,GCA_010179185.1,Acinetobacter baumannii
,,,PDT000023963.1,SAMN02644679,GCA_000592655.1,Acinetobacter baumannii 44467_10
,,,PDT000156099.1,SAMN04745550,GCA_001861865.1,Acinetobacter baumannii
SRR25932046,,,PDT001876313.2,SAMN37305463,GCA_031208775.2,Acinetobacter baumannii
SRR3222493,,,PDT000113694.2,SAMN04546725,GCA_016528085.2,Acinetobacter baumannii
SRR20715913,,,PDT001374668.3,SAMN30058043,GCA_024572935.3,Acinetobacter baumannii
,,,PDT002182495.1,SAMN41517979,GCA_039938415.1,Acinetobacter baumannii
SRR21883596,,,PDT001469747.1,SAMN31262546,GCA_025898155.1,Acinetobacter baumannii
,,,PDT001147046.1,SAMN21841533,GCA_020251645.1,Acinetobacter baumannii
,,,PDT001440253.1,SAMN19774135,GCA_025514055.1,Acinetobacter pittii
SRR30749824,,,PDT002388903.1,SAMN43847404,GCA_042142335.1,Acinetobacter baumannii
,,,PDT000026002.1,SAMN02646371,GCA_000627615.1,Acinetobacter baumannii 44298_10
SRR25281012,,,PDT001817551.2,SAMN36453095,GCA_031108915.2,Acinetobacter baumannii
,,,PDT000177806.1,SAMN06106567,GCA_001950095.1,Acinetobacter baumannii
,,,PDT002045047.1,SAMN36721193,GCA_035022125.1,Acinetobacter baumannii
SRR15377033,,,PDT001106472.3,SAMN20675005,GCA_019506585.3,Acinetobacter baumannii
,,,PDT000006300.2,SAMN02469412,GCA_000177735.1,Acinetobacter baumannii AB059
,,,PDT001877176.1,SAMN36186360,GCA_031196615.1,Acinetobacter baumannii
,,,PDT002154455.1,SAMN41042561,GCA_039055335.1,Acinetobacter baumannii
,,,PDT002247549.1,SAMN38107932,GCA_040601095.1,Acinetobacter baumannii
SRR22007375,,,PDT001463251.3,SAMN31407570,GCA_025806405.3,Acinetobacter baumannii
ERR10628336,,,PDT001585387.1,SAMEA112190407,GCA_028095185.1,Acinetobacter baumannii
SRR15948155,,,PDT001132207.3,SAMN21493907,GCA_020041085.3,Acinetobacter baumannii
SRR26126509,,,PDT001892316.2,SAMN37482246,GCA_031828515.2,Acinetobacter baumannii
SRR25971244,,,PDT001878185.2,SAMN37328808,GCA_031332535.2,Acinetobacter baumannii
SRR27745999,,,PDT002064692.1,SAMN39623887,GCA_036240155.1,Acinetobacter baumannii
SRR27608804,,,PDT002057875.1,SAMN39486240,GCA_035885035.1,Acinetobacter baumannii
,,,PDT002247417.1,SAMN38108063,GCA_040598465.1,Acinetobacter baumannii
,,,PDT000929039.1,SAMN10435518,GCA_016506735.1,Acinetobacter baumannii
SRR14852489,,,PDT001135500.1,SAMN19762539,GCA_020113295.1,Acinetobacter baumannii
,,,PDT001795766.1,SAMN28422587,GCA_030377285.1,Acinetobacter baumannii
,,,PDT000015737.2,SAMN02470683,GCA_000354075.1,Acinetobacter baumannii ABNIH16
,,,PDT000941519.1,SAMN17349197,GCA_016745515.1,Acinetobacter baumannii
SRR28288705,,,PDT002108011.1,SAMN40376566,GCA_037113055.1,Acinetobacter baumannii
SRR17657486,,,PDT001226551.3,SAMN25076958,GCA_021533115.3,Acinetobacter baumannii
,,,PDT001580171.1,SAMN32676295,GCA_027890365.1,Acinetobacter baumannii
SRR25344644,,,PDT001822718.1,SAMN36468359,GCA_031107075.1,Acinetobacter baumannii
SRR18568258,,,PDT001278702.3,SAMN27182099,GCA_022916155.3,Acinetobacter baumannii
,,,PDT001218584.1,SAMN19523593,GCA_021385665.1,Acinetobacter baumannii
,,,PDT000534426.1,SAMN12087684,GCA_006492905.1,Acinetobacter baumannii
SRR15377026,,,PDT001106465.3,SAMN20675012,GCA_019506785.3,Acinetobacter baumannii
,,,PDT001911499.1,SAMN37517863,GCA_032252315.1,Acinetobacter baumannii
,,,PDT000647879.1,SAMN13496558,GCA_009758295.1,Acinetobacter baumannii
,,,PDT001473327.1,SAMN31419014,GCA_025942365.1,Acinetobacter baumannii
,,,PDT002255289.1,SAMN42337642,GCA_040706245.1,Acinetobacter baumannii
,,,PDT002094396.1,SAMN40022478,GCA_036904425.1,Acinetobacter baumannii
,,,PDT002059528.1,SAMEA114010131,GCA_958315825.1,Acinetobacter baumannii
,,,PDT001695733.1,SAMN34163911,GCA_029847685.1,Acinetobacter baumannii
SRR14154225,,,PDT001001307.3,SAMN18636603,GCA_017835935.3,Acinetobacter baumannii
,,,PDT002261639.1,SAMN41055440,GCA_040786825.1,Acinetobacter baumannii
,,,PDT002247321.1,SAMN38084954,GCA_040597145.1,Acinetobacter baumannii
,,,PDT002008146.1,SAMN38315718,GCA_033952745.1,Acinetobacter pittii
SRR28682542,,,PDT002138395.1,SAMN40971383,GCA_038155245.1,Acinetobacter baumannii
SRR28015276,,,PDT002082795.1,SAMN39998711,GCA_037553595.1,Acinetobacter baumannii
,,,PDT000606217.1,SAMD00175293,GCA_009014035.1,Acinetobacter pittii
SRR21995843,,,PDT001465458.1,SAMN28991121,GCA_025852655.1,Acinetobacter baumannii
SRR23652603,,,PDT001648393.3,SAMN33193763,GCA_028906365.3,Acinetobacter baumannii
,,,PDT000526365.1,SAMN08471765,GCA_006365555.1,Acinetobacter baumannii
SRR25618233,,,PDT001849026.2,SAMN36949218,GCA_031100695.2,Acinetobacter baumannii
SRR22455317,,,PDT001505766.1,SAMN31900955,GCA_026568005.1,Acinetobacter baumannii
,,,PDT001538576.1,SAMN30491415,GCA_027088235.1,Acinetobacter baumannii
SRR27437434,,,PDT002047301.1,SAMN39271337,GCA_035235025.1,Acinetobacter baumannii
SRR5739042,,,PDT000866546.1,SAMN07258629,GCA_016477145.1,Acinetobacter baumannii
SRR24756411,,,PDT001766723.1,SAMN35448937,GCA_032217445.1,Acinetobacter baumannii
,,,PDT000606124.1,SAMD00175201,GCA_009008995.1,Acinetobacter baumannii
,,,PDT000526444.1,SAMN08471666,GCA_006367125.1,Acinetobacter baumannii
,,,PDT000010402.2,SAMN00761241,GCA_000314615.1,Acinetobacter sp. WC-323
,,,PDT000342211.2,SAMEA1876490,GCA_900478005.2,Acinetobacter baumannii
SRR21986339,,,PDT001456844.3,SAMN31390125,GCA_025778755.3,Acinetobacter baumannii
SRR22007364,,,PDT001463240.3,SAMN31407589,GCA_025806595.3,Acinetobacter baumannii
SRR29245838,,,PDT002184125.1,SAMN41612495,GCA_040031355.1,Acinetobacter baumannii
SRR15210542,,,PDT001094439.3,SAMN20344469,GCA_019317365.3,Acinetobacter baumannii
SRR13748127,,,PDT000968691.3,SAMN18006767,GCA_016976235.3,Acinetobacter baumannii
SRR30105851,,,PDT002280523.1,SAMN42995296,GCA_041016655.1,Acinetobacter baumannii
SRR14852126,,,PDT001135137.1,SAMN19762866,GCA_020107935.1,Acinetobacter baumannii
SRR22455352,,,PDT001505801.1,SAMN31900836,GCA_026567435.1,Acinetobacter baumannii
,,,PDT002247643.1,SAMN38108301,GCA_040602975.1,Acinetobacter baumannii
SRR21985516,,,PDT001456714.3,SAMN31388796,GCA_025776635.3,Acinetobacter baumannii
,,,PDT001488369.1,SAMN25159981,GCA_026194805.1,Acinetobacter baumannii
SRR19370546,,,PDT001325899.1,SAMN28613923,GCA_023825455.1,Acinetobacter baumannii
SRR20227877,,,PDT001360805.2,SAMN29767767,GCA_024289795.2,Acinetobacter baumannii
SRR17304779,,,PDT001383008.1,SAMN24293916,GCA_024619485.1,Acinetobacter baumannii
,,,PDT001321034.1,SAMN28095918,GCA_023605625.1,Acinetobacter baumannii
SRR26919401,,,PDT001996896.1,SAMN38371744,GCA_033941785.1,Acinetobacter baumannii
,,,PDT000359914.1,SAMN06460869,GCA_003356405.1,Acinetobacter baumannii
,,,PDT001766202.1,SAMN33621528,GCA_030141365.1,Acinetobacter baumannii
,,,PDT001065580.1,SAMN19493847,GCA_018788905.1,Acinetobacter baumannii
SRR16893819,,,PDT001172769.3,SAMN23011917,GCA_020824195.3,Acinetobacter baumannii
,,,PDT002345874.1,SAMN20080605,GCA_041535005.1,Acinetobacter baumannii
,,,PDT002144248.1,SAMN40983968,GCA_038406015.1,Acinetobacter baumannii
,,,PDT000104537.1,SAMN04005091,GCA_001541685.1,Acinetobacter baumannii
SRR18192436,,,PDT001257308.3,SAMN26365825,GCA_022442425.3,Acinetobacter baumannii
SRR16820289,,,PDT001170222.3,SAMN22933770,GCA_020781375.3,Acinetobacter baumannii
SRR20755209,,,PDT001377726.3,SAMN30110004,GCA_024560665.3,Acinetobacter baumannii
SRR24154615,,,PDT001688999.4,SAMN34167299,GCA_029731195.4,Acinetobacter baumannii
SRR26160649,,,PDT001898962.2,SAMN37528596,GCA_031905985.2,Acinetobacter baumannii
SRR23362640,,,PDT001609428.3,SAMN33190947,GCA_028543115.3,Acinetobacter baumannii
,,,PDT000318201.1,SAMEA4646211,GCA_900406665.1,Acinetobacter baumannii
SRR3228575,,,PDT000114742.2,SAMN04555521,GCA_016520045.2,Acinetobacter baumannii
SRR29213702,,,PDT002180824.1,SAMN41580423,GCA_039907315.1,Acinetobacter baumannii
SRR17657479,,,PDT001226544.3,SAMN25076965,GCA_021613055.3,Acinetobacter baumannii
SRR3131148,,,PDT000106773.2,SAMN04446442,GCA_016541505.2,Acinetobacter baumannii
,,,PDT000605947.1,SAMD00175028,GCA_008994955.1,Acinetobacter pittii
,,,PDT001817126.1,SAMN36008437,GCA_030448765.1,Acinetobacter baumannii
,,,PDT000626469.2,SAMN12771941,GCA_009645275.1,Acinetobacter baumannii
,,,PDT001258902.1,SAMN25131660,GCA_022468565.1,Acinetobacter baumannii
,,,PDT001820031.1,SAMN36317541,GCA_030484405.1,Acinetobacter baumannii
,,,PDT001382809.1,SAMN25087711,GCA_024589835.1,Acinetobacter baumannii
,,,PDT000387362.1,SAMN09951332,GCA_003595935.1,Acinetobacter baumannii
SRR23362628,,,PDT001609416.3,SAMN33190884,GCA_028544135.3,Acinetobacter baumannii
,,,PDT000156172.1,SAMN04745386,GCA_001863335.1,Acinetobacter baumannii
SRR25100040,,,PDT001795319.1,SAMN35995988,GCA_031113405.1,Acinetobacter baumannii
,,,PDT001877224.1,SAMN36186303,GCA_031197695.1,Acinetobacter baumannii
SRR23981926,,,PDT001670887.3,SAMN33939805,GCA_029425955.3,Acinetobacter baumannii
SRR13748135,,,PDT000968699.3,SAMN18006760,GCA_016974795.3,Acinetobacter baumannii
DRR039818,,,PDT000173800.3,SAMD00034441,GCA_016514235.1,Acinetobacter baumannii
,,,PDT001258868.2,SAMN25131648,GCA_022459115.2,Acinetobacter baumannii
SRR16977069,,,PDT001178242.3,SAMN23286167,GCA_020894965.3,Acinetobacter baumannii
SRR17304839,,,PDT001383068.1,SAMN24293962,GCA_024618745.1,Acinetobacter baumannii
,,,PDT001006706.1,SAMN16659989,GCA_017948955.1,Acinetobacter baumannii
,,,PDT001771519.1,SAMN35536099,GCA_030188795.1,Acinetobacter baumannii
SRR17988905,,,PDT001248838.3,SAMN25869873,GCA_022217885.3,Acinetobacter baumannii
,,,PDT000044608.1,SAMN02911263,GCA_000787225.1,Acinetobacter baumannii
,,,PDT001231215.1,SAMN24967723,GCA_021568955.1,Acinetobacter baumannii
,,,PDT000046761.3,SAMN03084758,GCA_000811185.3,Acinetobacter baumannii
SRR16820306,,,PDT001170239.3,SAMN22933808,GCA_020781335.3,Acinetobacter baumannii
SRR19370553,,,PDT001325906.1,SAMN28613899,GCA_023825195.1,Acinetobacter baumannii
,,,PDT000216822.1,SAMN06461870,GCA_002183035.1,Acinetobacter baumannii
SRR24154821,,,PDT001689037.3,SAMN34167512,GCA_029731695.3,Acinetobacter baumannii
SRR28214306,,,PDT002097748.1,SAMN40250957,GCA_036988985.1,Acinetobacter baumannii
,,,PDT000216848.1,SAMN06461842,GCA_002183555.1,Acinetobacter baumannii
,,,PDT001766077.1,SAMN33621524,GCA_030137245.1,Acinetobacter pittii
,,,PDT001231266.1,SAMN24967672,GCA_021569965.1,Acinetobacter baumannii
SRR23386651,,,PDT001611510.3,SAMN33228741,GCA_028577815.3,Acinetobacter baumannii
SRR22455286,,,PDT001505735.1,SAMN31900236,GCA_026568675.1,Acinetobacter baumannii
,,,PDT002247422.1,SAMN38108058,GCA_040598555.1,Acinetobacter baumannii
,,,PDT000203336.1,SAMN05730164,GCA_002093815.1,Acinetobacter baumannii
SRR13965532,,,PDT000985285.3,SAMN18313896,GCA_017364285.3,Acinetobacter baumannii
SRR30505046,,,PDT002349322.1,SAMN43452661,GCA_041715965.1,Acinetobacter baumannii
,,,PDT001603052.1,SAMN29993230,GCA_028441125.1,Acinetobacter baumannii
SRR23106308,,,PDT001940605.1,SAMN32778066,GCA_032743255.1,Acinetobacter baumannii
SRR29517051,,,PDT002225250.1,SAMN42011109,GCA_040287305.1,Acinetobacter baumannii
,,,PDT002059709.1,SAMEA114009794,GCA_958319555.1,Acinetobacter baumannii
ERR1947032,,,PDT000424119.1,SAMEA25936168,GCA_016512115.1,Acinetobacter baumannii
SRR22455261,,,PDT001505710.1,SAMN31900221,GCA_026569155.1,Acinetobacter baumannii
,,,PDT000135570.1,SAMN05238619,GCA_001674425.1,Acinetobacter baumannii
DRR039884,,,PDT000173866.2,SAMD00034507,GCA_016516275.2,Acinetobacter baumannii
,,,PDT000209479.1,SAMN06892290,GCA_002142955.1,Acinetobacter baumannii
,,,PDT000092637.1,SAMN04145679,GCA_001414785.1,Acinetobacter baumannii
,,,PDT001834971.1,SAMN36692275,GCA_030552435.1,Acinetobacter baumannii
